gender,match,samerace,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
0,0,1,28,20,10,20,20,20,0,8,6,8,8,6,5,24,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2
0,0,1,29,30,15,20,10,10,15,7,9,8,7,6,8,24,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2
0,0,0,29,30,10,25,20,8,7,7,6,7,7,7,8,24,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2
0,0,0,30,30,0,30,30,10,0,10,10,10,10,10,1,24,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2
0,0,0,20,30,10,10,30,10,10,8,7,9,6,10,10,24,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2
0,0,1,30,25,25,25,25,0,0,9,8,7,9,7,7,24,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2
0,0,0,32,20,20,20,15,15,10,7,7,6,7,5,7,24,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2
0,1,1,23,25,20,15,20,5,15,8,8,7,8,6,7,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,1,1,30,20,10,22,20,15,13,8,6,6,6,8,6,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,0,1,28,40,20,20,20,0,0,7,8,9,9,7,9,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,0,0,31,16,16,20,16,16,16,9,6,8,7,,,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,0,0,29,20,15,20,15,15,15,9,10,10,10,10,9,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,0,0,32,20,20,20,15,10,15,9,7,7,4,8,6,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,0,0,24,25,26,15,10,9,15,8,5,5,5,9,2,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,0,0,29,15,20,20,20,5,20,8,8,8,8,8,8,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,1,1,28,20,10,20,20,20,0,8,9,8,7,8,7,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,1,1,29,30,15,20,10,10,15,9,6,8,7,10,7,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,1,0,29,30,10,25,20,8,7,7,7,8,7,6,7,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,1,0,30,30,0,30,30,10,0,10,8,10,8,10,2,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,0,0,20,30,10,10,30,10,10,9,8,9,8,,5,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,0,1,30,25,25,25,25,0,0,8,8,8,7,7,7,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,1,0,32,20,20,20,15,15,10,8,7,6,7,6,5,24,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
0,0,0,23,25,20,15,20,5,15,7,8,8,7,7,8,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,1,0,30,20,10,22,20,15,13,9,7,7,8,6,6,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,0,28,40,20,20,20,0,0,10,9,10,10,10,10,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,0,31,16,16,20,16,16,16,9,8,9,8,9,,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,0,29,20,15,20,15,15,15,10,10,10,10,10,9,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,0,32,20,20,20,15,10,15,9,8,7,8,8,7,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,0,24,25,26,15,10,9,15,4,7,8,6,8,2,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,0,29,15,20,20,20,5,20,10,7,8,8,10,8,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,0,28,20,10,20,20,20,0,8,8,9,7,8,7,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,0,29,30,15,20,10,10,15,8,7,7,6,6,8,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,0,29,30,10,25,20,8,7,6,7,8,7,6,5,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,1,1,30,30,0,30,30,10,0,10,10,10,10,10,2,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,0,20,30,10,10,30,10,10,9,10,10,9,9,8,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,1,0,30,25,25,25,25,0,0,9,8,9,8,8,7,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,1,32,20,20,20,15,15,10,7,5,7,5,5,4,25,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6
0,0,0,23,25,20,15,20,5,15,6,6,7,7,6,3,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,0,0,30,20,10,22,20,15,13,8,5,6,5,5,4,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,0,0,28,40,20,20,20,0,0,9,10,10,10,10,9,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,0,1,31,16,16,20,16,16,16,9,8,9,8,,,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,1,0,29,20,15,20,15,15,15,9,9,10,9,10,7,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,0,0,32,20,20,20,15,10,15,8,7,6,8,6,5,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,0,1,24,25,26,15,10,9,15,7,7,7,5,5,3,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,0,1,29,15,20,20,20,5,20,5,5,8,5,5,5,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,1,0,28,20,10,20,20,20,0,10,8,8,8,8,8,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,0,0,29,30,15,20,10,10,15,7,8,8,6,5,5,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,1,0,29,30,10,25,20,8,7,8,7,6,6,7,8,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,1,0,30,30,0,30,30,10,0,10,10,10,10,10,10,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,1,1,20,30,10,10,30,10,10,9,10,9,9,8,10,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,0,0,30,25,25,25,25,0,0,8,8,8,8,7,8,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,0,0,32,20,20,20,15,15,10,7,7,6,5,5,5,25,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
0,0,0,23,25,20,15,20,5,15,7,7,8,5,7,1,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,1,0,30,20,10,22,20,15,13,8,6,8,6,7,5,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,0,0,28,40,20,20,20,0,0,10,9,10,10,10,9,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,0,1,31,16,16,20,16,16,16,9,8,10,8,7,7,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,0,0,29,20,15,20,15,15,15,10,10,10,10,10,10,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,0,0,32,20,20,20,15,10,15,8,5,8,7,9,8,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,0,1,24,25,26,15,10,9,15,7,4,7,4,8,2,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,1,1,29,15,20,20,20,5,20,8,8,8,8,8,8,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,1,0,28,20,10,20,20,20,0,7,7,9,9,8,7,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,0,0,29,30,15,20,10,10,15,9,8,9,8,9,8,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,1,0,29,30,10,25,20,8,7,8,7,7,8,8,6,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,0,0,30,30,0,30,30,10,0,10,10,10,10,8,10,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,0,1,20,30,10,10,30,10,10,6,7,9,6,9,0,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,0,0,30,25,25,25,25,0,0,8,8,8,8,8,8,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,1,0,32,20,20,20,15,15,10,6,7,7,6,7,6,29,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1
0,0,0,23,25,20,15,20,5,15,3,6,7,6,7,2,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,0,30,20,10,22,20,15,13,5,6,7,6,7,6,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,0,28,40,20,20,20,0,0,7,9,10,9,10,5,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,1,31,16,16,20,16,16,16,8,7,10,10,8,7,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,0,29,20,15,20,15,15,15,10,10,10,9,10,8,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,0,32,20,20,20,15,10,15,6,7,8,6,8,8,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,1,24,25,26,15,10,9,15,5,4,6,5,6,2,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,1,29,15,20,20,20,5,20,5,5,5,5,5,5,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,1,0,28,20,10,20,20,20,0,6,8,9,7,8,6,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,0,29,30,15,20,10,10,15,9,8,8,6,9,5,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,0,29,30,10,25,20,8,7,7,7,7,7,7,6,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,0,30,30,0,30,30,10,0,2,10,7,7,,10,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,1,20,30,10,10,30,10,10,7,10,10,7,9,,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,0,30,25,25,25,25,0,0,7,8,8,7,7,7,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,0,32,20,20,20,15,15,10,7,7,7,6,6,4,30,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
0,0,0,23,25,20,15,20,5,15,5,9,8,6,6,3,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,1,0,30,20,10,22,20,15,13,8,6,6,6,6,6,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,0,28,40,20,20,20,0,0,8,10,10,10,7,8,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,0,31,16,16,20,16,16,16,7,5,9,8,9,,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,0,29,20,15,20,15,15,15,10,10,9,10,10,7,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,1,32,20,20,20,15,10,15,4,7,7,6,8,6,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,0,24,25,26,15,10,9,15,7,5,7,5,5,3,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,0,29,15,20,20,20,5,20,8,8,8,8,8,8,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,0,28,20,10,20,20,20,0,6,8,7,4,4,5,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,0,29,30,15,20,10,10,15,8,7,8,6,6,7,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,1,29,30,10,25,20,8,7,6,7,7,7,6,5,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,1,0,30,30,0,30,30,10,0,8,10,10,2,8,1,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,0,20,30,10,10,30,10,10,7,10,10,8,10,8,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,0,30,25,25,25,25,0,0,9,7,7,7,7,6,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,0,32,20,20,20,15,15,10,7,6,6,7,5,5,25,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
0,0,0,23,25,20,15,20,5,15,3,7,8,2,6,1,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,0,30,20,10,22,20,15,13,5,5,6,5,5,5,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,0,28,40,20,20,20,0,0,6,10,9,10,9,10,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,1,1,31,16,16,20,16,16,16,7,7,8,5,9,8,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,0,29,20,15,20,15,15,15,9,10,10,8,10,7,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,0,32,20,20,20,15,10,15,5,7,6,4,5,6,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,1,24,25,26,15,10,9,15,5,5,6,5,6,5,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,1,29,15,20,20,20,5,20,5,5,5,5,5,5,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,0,28,20,10,20,20,20,0,5,5,6,5,5,6,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,0,29,30,15,20,10,10,15,7,6,8,5,7,4,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,0,29,30,10,25,20,8,7,6,7,6,5,5,5,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,0,30,30,0,30,30,10,0,8,10,10,2,8,10,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,1,20,30,10,10,30,10,10,5,10,10,6,7,4,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,0,30,25,25,25,25,0,0,8,8,9,6,9,5,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,0,32,20,20,20,15,15,10,5,7,7,4,4,3,34,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
0,0,0,23,25,20,15,20,5,15,7,8,7,4,6,7,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,0,0,30,20,10,22,20,15,13,7,7,8,6,6,6,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,0,0,28,40,20,20,20,0,0,8,10,10,10,10,9,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,0,0,31,16,16,20,16,16,16,9,9,9,9,,8,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,0,1,29,20,15,20,15,15,15,10,10,10,10,10,9,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,1,0,32,20,20,20,15,10,15,9,7,6,9,9,6,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,0,0,24,25,26,15,10,9,15,7,6,7,7,7,5,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,0,0,29,15,20,20,20,5,20,9,9,9,9,9,9,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,1,0,28,20,10,20,20,20,0,8,7,8,8,9,7,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,0,0,29,30,15,20,10,10,15,8,8,8,8,7,8,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,0,0,29,30,10,25,20,8,7,7,6,7,7,6,5,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,1,0,30,30,0,30,30,10,0,10,10,10,10,10,10,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,0,0,20,30,10,10,30,10,10,6,7,10,9,6,5,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,1,0,30,25,25,25,25,0,0,7,7,7,9,8,6,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,0,0,32,20,20,20,15,15,10,7,8,7,7,6,5,30,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
0,0,0,23,25,20,15,20,5,15,5,8,7,7,8,5,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,0,30,20,10,22,20,15,13,5,7,7,7,5,8,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,0,28,40,20,20,20,0,0,7,10,8,9,7,6,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,0,31,16,16,20,16,16,16,8,7,7,7,,7,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,0,29,20,15,20,15,15,15,9,10,10,10,10,10,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,1,32,20,20,20,15,10,15,5,7,6,5,7,5,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,0,24,25,26,15,10,9,15,6,4,8,7,8,2,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,0,29,15,20,20,20,5,20,10,10,10,10,10,10,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,1,0,28,20,10,20,20,20,0,6,7,6,10,6,6,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,0,29,30,15,20,10,10,15,10,9,7,7,7,6,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,1,29,30,10,25,20,8,7,5,6,5,5,5,5,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,1,0,30,30,0,30,30,10,0,10,8,10,8,2,1,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,0,20,30,10,10,30,10,10,7,9,10,10,10,9,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,0,30,25,25,25,25,0,0,6,6,8,5,7,5,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,0,32,20,20,20,15,15,10,7,7,7,7,5,5,27,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
0,0,1,23,25,20,15,20,5,15,5,5,5,5,5,1,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,1,30,20,10,22,20,15,13,6,6,7,6,6,6,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,1,28,40,20,20,20,0,0,8,10,8,9,7,5,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,1,0,31,16,16,20,16,16,16,9,9,7,8,,,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,1,0,29,20,15,20,15,15,15,10,10,10,10,10,9,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,0,32,20,20,20,15,10,15,8,8,7,6,7,5,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,0,24,25,26,15,10,9,15,7,8,5,5,6,1,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,0,29,15,20,20,20,5,20,,,,,,,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,1,28,20,10,20,20,20,0,5,7,5,5,5,5,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,1,29,30,15,20,10,10,15,9,9,8,8,7,6,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,0,29,30,10,25,20,8,7,5,6,6,7,6,6,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,0,30,30,0,30,30,10,0,7,10,10,10,10,,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,0,20,30,10,10,30,10,10,7,10,10,9,10,8,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,1,30,25,25,25,25,0,0,7,10,7,7,6,5,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,0,32,20,20,20,15,15,10,7,7,7,5,4,4,25,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3
0,0,0,23,25,20,15,20,5,15,6,8,8,5,5,3,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,30,20,10,22,20,15,13,5,6,8,5,6,6,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,28,40,20,20,20,0,0,9,10,10,9,8,5,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,31,16,16,20,16,16,16,7,9,9,7,,,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,29,20,15,20,15,15,15,10,10,10,10,9,8,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,1,32,20,20,20,15,10,15,4,6,7,7,6,9,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,24,25,26,15,10,9,15,5,8,8,6,,5,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,29,15,20,20,20,5,20,5,5,5,5,5,5,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,28,20,10,20,20,20,0,5,7,10,6,9,5,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,29,30,15,20,10,10,15,10,9,9,6,7,6,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,1,29,30,10,25,20,8,7,5,5,5,5,5,6,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,30,30,0,30,30,10,0,5,10,10,5,5,4,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,20,30,10,10,30,10,10,6,10,10,8,7,10,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,30,25,25,25,25,0,0,6,8,8,7,7,5,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,0,32,20,20,20,15,15,10,7,7,6,6,6,4,27,9,6,7,8,6,8,8,4,7,7,4,7,8,7,7,6,4
0,0,1,23,25,20,15,20,5,15,6,8,7,8,7,7,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,1,30,20,10,22,20,15,13,5,6,7,5,8,7,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,1,28,40,20,20,20,0,0,9,10,10,9,9,9,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,0,31,16,16,20,16,16,16,10,9,10,7,10,,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,0,29,20,15,20,15,15,15,10,10,9,10,10,10,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,0,32,20,20,20,15,10,15,8,8,8,8,8,6,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,0,24,25,26,15,10,9,15,6,5,8,6,7,3,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,0,29,15,20,20,20,5,20,10,10,10,10,10,10,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,1,1,28,20,10,20,20,20,0,8,7,8,7,8,8,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,1,29,30,15,20,10,10,15,10,7,8,9,9,7,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,1,0,29,30,10,25,20,8,7,7,7,8,7,7,6,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,0,30,30,0,30,30,10,0,10,8,7,10,10,10,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,0,20,30,10,10,30,10,10,8,10,10,9,10,9,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,1,30,25,25,25,25,0,0,7,6,8,6,8,7,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,0,32,20,20,20,15,15,10,6,6,6,5,5,4,26,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
0,0,1,23,25,20,15,20,5,15,8,6,7,7,7,7,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,1,30,20,10,22,20,15,13,6,7,7,5,6,5,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,1,28,40,20,20,20,0,0,9,10,10,10,8,5,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,0,31,16,16,20,16,16,16,8,7,8,6,,6,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,0,29,20,15,20,15,15,15,9,10,10,10,10,9,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,0,32,20,20,20,15,10,15,9,7,8,7,7,6,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,0,24,25,26,15,10,9,15,8,6,7,7,5,2,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,0,29,15,20,20,20,5,20,10,10,10,10,10,10,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,1,28,20,10,20,20,20,0,6,7,8,5,8,8,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,1,29,30,15,20,10,10,15,8,6,6,6,7,5,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,0,29,30,10,25,20,8,7,6,6,7,6,6,5,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,0,30,30,0,30,30,10,0,7,8,10,1,10,2,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,0,20,30,10,10,30,10,10,7,9,10,9,8,7,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,1,30,25,25,25,25,0,0,7,7,7,7,7,7,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,0,32,20,20,20,15,15,10,7,6,7,5,7,5,27,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7
0,0,1,23,25,20,15,20,5,15,7,6,6,6,5,6,26,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7
0,0,1,30,20,10,22,20,15,13,,,,,,,26,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7
