city,tmpd,dptp,date,pm10tmean2,o3tmean2,no2tmean2
chic,62,54.5,2003-09-22,24.5,19.106060606,20.427083333
chic,59,42.6,2003-09-23,29,15.234827899,22.9375
chic,62,50.1,2003-09-24,25,17.146059783,24.104166667
chic,53,38.6,2003-09-25,28,11.977807971,19.78030303
chic,57,48.7,2003-09-26,28,7.3779438406,28.884469697
chic,54,42.6,2003-09-27,14.5,12.708333333,12.989583333
chic,52,41.6,2003-09-28,11.5,12.434129902,11.270833333
chic,50,36.6,2003-09-29,23,10.541666667,19.20923913
chic,48,32.2,2003-09-30,21,11.616168478,19.489583333
chic,44,26,2003-10-01,29.5,10.797619048,22.444444444
chic,42,22.2,2003-10-02,34.5,7.5178571429,25.945267896
chic,48,37.7,2003-10-03,71,7.7864906832,31.291666667
chic,49,36.9,2003-10-04,25,11.607142857,24.527777778
chic,47,40.5,2003-10-05,23.5,16.125,20.944444444
chic,48,37.5,2003-10-06,22.6,16.242494824,27.333333333
chic,61,49.4,2003-10-07,54,12.26242236,37.666666667
chic,64,53.1,2003-10-08,68,18.689182195,40.944444444
chic,62,54.5,2003-10-09,65,8.8245341615,47.25
chic,64,57.9,2003-10-10,58.5,14.470238095,34.361111111
chic,66,59.3,2003-10-11,33,20.773809524,21.916666667
chic,58,42.2,2003-10-12,20,17.363095238,16.347222222
chic,57,41.3,2003-10-13,60.5,12.30952381,38.194444444
chic,53,47.6,2003-10-14,10.5,18.527432712,24.452020202
chic,50,35.7,2003-10-15,23.5,12.369047619,26.513888889
chic,45,35.8,2003-10-16,21.5,10.390269151,27.940052701
chic,44,30.5,2003-10-17,30,8.8035714286,37.638888889
chic,57,41.9,2003-10-18,28,12.428571429,30.180555556
chic,56,47.3,2003-10-19,20.5,22.5,22
chic,66,51.6,2003-10-20,58,25.011904762,29.194444444
chic,55,44.9,2003-10-21,38.5,17.632246377,25.541666667
chic,48,38.5,2003-10-22,12.5,17.49068323,20.638888889
chic,46,40.8,2003-10-23,28.5,12.401765283,27.168470418
chic,48,42.8,2003-10-24,37.4,10.755952381,29.486111111
chic,52,45.3,2003-10-25,24,4.6904761905,26.361111111
chic,40,33.5,2003-10-26,8.5,6.806547619,12.680555556
chic,38,32.3,2003-10-27,22,4.7494824017,19.444444444
chic,48,38.7,2003-10-28,27.5,8.2989130435,15.993055556
chic,44,35.7,2003-10-29,18.5,7.260365411,16.541035354
chic,55,49,2003-10-30,25.4,19.233178054,24.24040404
chic,58,52.6,2003-10-31,35.5,10.755952381,16.868055556
chic,47,41.7,2003-11-01,15,9.9895833333,13.416666667
chic,52,50.9,2003-11-02,13.5,3.8645833333,14.8125
chic,49,49.1,2003-11-03,11,6.518115942,12
chic,59,57,2003-11-04,28.5,8.6173007246,21.097222222
chic,42,34.2,2003-11-05,15.6,8.25,17.993055556
chic,38,22,2003-11-06,15,8.9375,25.557065217
chic,35,17.3,2003-11-07,21.5,14.436141304,26.876984127
chic,27,18.1,2003-11-08,15,13.177083333,26.347222222
chic,31,16.9,2003-11-09,19,10.989583333,31.986111111
chic,38,30.2,2003-11-10,26.5,6.200634058,33.666666667
chic,50,50.1,2003-11-11,31.2,3.375,17.194444444
chic,48,39.9,2003-11-12,48.5,12.510869565,15.527777778
chic,35,15.8,2003-11-13,16,14.831974638,23.153381643
chic,36,23.1,2003-11-14,26,6.2291666667,28.13510101
chic,40,39.8,2003-11-15,17,4.8541666667,19.569444444
chic,45,43.7,2003-11-16,13,2.9166666667,18.305555556
chic,44,44.7,2003-11-17,27.2,6.665719697,25.152777778
chic,55,55.1,2003-11-18,15,7.678442029,22.28442029
chic,47,34.7,2003-11-19,17,9.375,27.166666667
chic,50,40.4,2003-11-20,26.5,9.4660326087,28.031746032
chic,46,36.5,2003-11-21,10,15.489583333,19.25
chic,53,48,2003-11-22,28.5,5.3541666667,23.361111111
chic,48,47.1,2003-11-23,11.6,17.739583333,10.819444444
chic,25,14,2003-11-24,32,17.198822464,14.674603175
chic,33,21.6,2003-11-25,28.5,8.28125,26.284090909
chic,40,28.3,2003-11-26,30.5,5.5670289855,29.805555556
chic,41,37.4,2003-11-27,17.5,6.0520833333,24.888888889
chic,33,22.5,2003-11-28,15.5,17.197916667,19.111111111
chic,31,21.3,2003-11-29,13.75,16.135416667,18.819444444
chic,46,27.4,2003-11-30,12,16.229166667,19.097222222
chic,35,14.4,2003-12-01,18.5,18.629076087,23.013888889
chic,30,13,2003-12-02,15.5,10.500905797,34.828282828
chic,34,22.3,2003-12-03,23.5,11.65625,29.888888889
chic,37,29.7,2003-12-04,23,3.9393115942,28.062710438
chic,37,30.9,2003-12-05,15,16.177083333,24.5
chic,34,26.9,2003-12-06,16,6.03125,28.194444444
chic,34,28.5,2003-12-07,21,4.5833333333,24.625
chic,40,33.9,2003-12-08,21,3.0520833333,28.868686869
chic,45,41.9,2003-12-09,33.5,1.097826087,27.23989899
chic,41,40.4,2003-12-10,11.5,6.71875,23.569444444
chic,22,14.3,2003-12-11,12,12.161972991,21.533333333
chic,17,6.4,2003-12-12,27.5,6.8958333333,34.990942029
chic,21,16.7,2003-12-13,24,10.166666667,35.729166667
chic,28,23.8,2003-12-14,20,10.666666667,29.0625
chic,31,27.7,2003-12-15,18,7.0692934783,28.779166667
chic,34,26.5,2003-12-16,16,9.4266304348,19.708333333
chic,23,18.5,2003-12-17,22.2,9.1142539526,24.166666667
chic,23,19.7,2003-12-18,26,5.25,29.566287879
chic,25,15.4,2003-12-19,25.5,15.177083333,22.833333333
chic,20,8.2,2003-12-20,19,11.104166667,26.458333333
chic,37,25.9,2003-12-21,21.5,16.822916667,21.895833333
chic,42,33.1,2003-12-22,26,4.8958333333,25.130681818
chic,32,27.6,2003-12-23,14.8,4.6714673913,24.708333333
chic,22,14.5,2003-12-24,19,13.783333333,22.625
chic,27,15.4,2003-12-25,21,10.520833333,27.854166667
chic,30,22.5,2003-12-26,24.5,2.8958333333,39.6875
chic,39,23.9,2003-12-27,18.5,7.5520833333,27.979166667
chic,45,32.9,2003-12-28,14.5,13.135416667,20.5
chic,39,26.7,2003-12-29,15.5,8.5951086957,21.208333333
chic,34,22.7,2003-12-30,17.5,10.984601449,19.533514493
chic,32,20.3,2003-12-31,15.5,12.385416667,24.910714286
chic,35,30.4,2004-01-01,17,6.8333333333,26.520833333
chic,49,47.5,2004-01-02,20.5,5.8854166667,20.75
chic,41,28.8,2004-01-03,9,10.072916667,20.625
chic,31,25.8,2004-01-04,7.4,23.083333333,10.6875
chic,17,12.4,2004-01-05,16,15.249094203,23.439393939
chic,3,-6,2004-01-06,24,19.588603426,19.111111111
chic,15,3.5,2004-01-07,24.5,10.097826087,29.333333333
chic,24,17.3,2004-01-08,25,8.3125,32.611111111
chic,22,17.2,2004-01-09,17,20.541666667,25.782608696
chic,21,16.5,2004-01-10,24.2,9.875,28.194444444
chic,33,24.9,2004-01-11,12,14.395833333,18.861111111
chic,35,27.4,2004-01-12,14,7.740942029,19.76010101
chic,30,19.4,2004-01-13,18,12.122961957,27.652777778
chic,27,21.1,2004-01-14,31.5,10.654166667,23.410353535
chic,19,7.1,2004-01-15,29,13.78125,34.217171717
chic,27,18.4,2004-01-16,30.4,7.1746323529,27.387681159
chic,31,28.3,2004-01-17,20,3.34375,25.902777778
chic,18,2.8,2004-01-18,14,20.385416667,13.583333333
chic,11,0.3,2004-01-19,18,17.34375,25.5
chic,15,2.2,2004-01-20,24,9.4057971014,39.204365079
chic,24,14.3,2004-01-21,26,10.173460145,26.041666667
chic,11,-7.2,2004-01-22,23.8,20.810235507,18.307971014
chic,15,8.6,2004-01-23,36,8.3541666667,27.150793651
chic,15,10.9,2004-01-24,19,13.770833333,29.375
chic,18,7.5,2004-01-25,29.5,26.739583333,18.166666667
chic,22,18.3,2004-01-26,24,19.020833333,24.397727273
chic,17,12.9,2004-01-27,13,13.914402174,29.606280193
chic,7,-0.8,2004-01-28,30,13.614583333,26.513888889
chic,2,-6.8,2004-01-29,29,10.754734848,33.5
chic,-3,-12.7,2004-01-30,32,13.276721014,28.497474747
chic,4,-4.2,2004-01-31,50,8.15625,36.902777778
chic,21,10.1,2004-02-01,45,13.416666667,35.513888889
chic,28,22.2,2004-02-02,49,5.3683712121,36.166666667
chic,21,17.4,2004-02-03,35,8.6077898551,33.679292929
chic,13,3.8,2004-02-04,55,10.517992424,44.510822511
chic,26,19.6,2004-02-05,24,17.4375,30.513888889
chic,28,23.6,2004-02-06,21.5,9.7604166667,34.541666667
chic,20,20,2004-02-07,14.5,19.513888889,27.888888889
chic,16,16,2004-02-08,19,16.708333333,32.033333333
chic,28,20.9,2004-02-09,20.6,26.002750329,24.592947014
chic,20,14.2,2004-02-10,22.5,22.942481884,23.430555556
chic,23,16.5,2004-02-11,31,12.011363636,38.04468599
chic,22,16,2004-02-12,30,16.666666667,28.916666667
chic,20,11.2,2004-02-13,17.5,21.770833333,23.258816425
chic,26,17.6,2004-02-14,26.5,23.979166667,21.703703704
chic,14,10.9,2004-02-15,13.75,28.729166667,21.013888889
chic,16,7.7,2004-02-16,31,13.270833333,41.666666667
chic,24,15.8,2004-02-17,49,8.2780797101,44.978174603
chic,29,23.5,2004-02-18,61,8.1621376812,43.708333333
chic,36,31.7,2004-02-19,41,5.3229166667,42.222222222
chic,39,35.1,2004-02-20,22,18.041666667,30.774758454
chic,33,26,2004-02-21,14.4,26.65625,20.986111111
chic,34,28.1,2004-02-22,22.5,13.65625,31.611111111
chic,41,32.6,2004-02-23,25,11.897192029,29.275966184
chic,34,29.7,2004-02-24,17.5,22.53759058,21.444444444
chic,31,24.6,2004-02-25,19,23.59375,27.443236715
chic,34,25.2,2004-02-26,25,17.552083333,29.698412698
chic,35,24.7,2004-02-27,50.8,12.020833333,33.794444444
chic,40,27.6,2004-02-28,37,10.989583333,33.069444444
chic,47,32.5,2004-02-29,21,20.668931159,32.458333333
chic,54,42.4,2004-03-01,13.5,25.125,23.645833333
chic,44,37.2,2004-03-02,17.5,16.316576087,15.416666667
chic,43,34.5,2004-03-03,33,12.700757576,27.343434343
chic,41,39.4,2004-03-04,37.2,6.8953804348,23.415935673
chic,50,41.8,2004-03-05,19,20.291666667,15.90428744
chic,41,31.3,2004-03-06,13.5,23.197916667,17.125
chic,40,28.3,2004-03-07,12,33.46875,10.638888889
chic,34,20.8,2004-03-08,20,21.854619565,23.402777778
chic,33,25.6,2004-03-09,12.5,25.224939614,25.132850242
chic,37,25.4,2004-03-10,26.4,20.645833333,29.797619048
chic,31,16.8,2004-03-11,47.5,17.53125,14.391214779
chic,25,7.1,2004-03-12,22.5,16.729166667,23.479166667
chic,33,18.4,2004-03-13,24.5,14.75,36.708333333
chic,39,27.9,2004-03-14,17.5,29.5625,14.1875
chic,32,22.4,2004-03-15,9.5,27.695652174,26.736842105
chic,32,26.1,2004-03-16,17.75,27.308333333,21.826388889
chic,32,28.4,2004-03-17,22.5,7.4927536232,32.956521739
chic,32,30.9,2004-03-18,21,8.6941425121,38.888888889
chic,38,30.7,2004-03-19,23.5,14.972222222,29.902777778
chic,47,28.8,2004-03-20,24,27.1875,19.861111111
chic,28,16.1,2004-03-21,11.5,31.6875,12.104166667
chic,30,10,2004-03-22,23.4,19.721687371,26.854166667
chic,46,24.4,2004-03-23,43,22.655311853,30.840277778
chic,54,44.8,2004-03-24,28,18.351585145,29.160024155
chic,60,52.8,2004-03-25,29,20.327969132,26.430555556
chic,56,54.9,2004-03-26,23,16.851922587,22.672619048
chic,51,47.4,2004-03-27,20.5,16.011904762,24.944444444
chic,61,52.5,2004-03-28,18.2,26.327380952,13.212301587
chic,51,37.8,2004-03-29,18.5,21.158263305,24.333333333
chic,48,37,2004-03-30,54.5,19.210986025,29.771135266
chic,42,32.1,2004-03-31,8.5,26.17092803,15.322222222
chic,42,27.9,2004-04-01,11,32.226190476,18.920634921
chic,44,23.7,2004-04-02,16,28.173097736,25.333333333
chic,43,23.8,2004-04-03,24.8,27.481770833,23.541666667
chic,37,24.5,2004-04-04,6,37.916666667,11.291666667
chic,39,24.4,2004-04-05,32.5,29.033174819,29.732323232
chic,56,37.5,2004-04-06,55.5,30.81132364,33.324074074
chic,52,32.4,2004-04-07,31,33.58449793,31.833333333
chic,46,35.9,2004-04-08,32,27.681677019,27.652777778
chic,45,29.8,2004-04-09,28.2,20.24702381,33.333333333
chic,44,30.3,2004-04-10,25,22.62797619,29.027777778
chic,37,26.8,2004-04-11,6.5,32.285714286,12.597222222
chic,36,21.8,2004-04-12,16,30.251604555,13.152777778
chic,38,25.4,2004-04-13,15,29.458333333,19.972222222
chic,49,27.5,2004-04-14,61,17.110248447,43.001984127
chic,61,33.9,2004-04-15,59.8,31.136904762,33.344309463
chic,70,45.6,2004-04-16,40,37.332945135,27.694444444
chic,64,51.6,2004-04-17,25,44.476190476,24.125
chic,69,50.7,2004-04-18,59.5,38.779761905,16.777777778
chic,60,48.4,2004-04-19,54,29.295419255,16.188664596
chic,54,48.4,2004-04-20,30.5,18.265010352,21.756642512
chic,54,48.5,2004-04-21,17.8,26.33449793,18.555555556
chic,48,37.5,2004-04-22,9.5,27.135010823,21.263888889
chic,51,37,2004-04-23,23.5,22.970238095,33.080917874
chic,45,39.5,2004-04-24,33.5,26.94047619,24.972222222
chic,54,48.7,2004-04-25,13,25.25,15.736111111
chic,52,34.2,2004-04-26,27,27.883928571,19.088854382
chic,44,21.3,2004-04-27,17.2,28.206898174,23.708333333
chic,64,42.3,2004-04-28,82,40.508944746,22.555555556
chic,69,51.9,2004-04-29,44.5,44.482401656,20.857487923
chic,51,45.5,2004-04-30,17,27.200569358,24.688492063
chic,46,37.8,2004-05-01,7,28.408854167,17.307291667
chic,42,30.3,2004-05-02,6.5,32.40625,10.744791667
chic,42,28.1,2004-05-03,24.8,21.754302536,26.640625
chic,55,44.3,2004-05-04,44.5,27.511435688,25.489583333
chic,53,36.5,2004-05-05,26,25.294044384,25.510349026
chic,69,57.1,2004-05-06,59,31.480823864,33.784601449
chic,51,36.4,2004-05-07,17,33.957540761,15.942708333
chic,67,50.4,2004-05-08,30,29.619791667,24.828125
chic,70,60.3,2004-05-09,34.25,34.127604167,20.083333333
chic,70,61.6,2004-05-10,52.5,29.305593297,23.5
chic,68,61.3,2004-05-11,41.5,33.937047101,24.99048913
chic,76,65.4,2004-05-12,39.5,28.965178277,22.052083333
chic,72,67.3,2004-05-13,13,17.972735507,24.125658762
chic,59,54.1,2004-05-14,8,11.324404762,19.505208333
chic,47,38.9,2004-05-15,9,20.505952381,12.364583333
chic,54,45.8,2004-05-16,20,24.663690476,23.932291667
chic,70,62.6,2004-05-17,29,29.59057971,22.353070175
chic,57,47.2,2004-05-18,10,34.016644022,20.200181159
chic,58,55.6,2004-05-19,19,23.943274457,26.520833333
chic,74,71.1,2004-05-20,35,23.765151515,22.504734848
chic,63,58.1,2004-05-21,33.6,28.09375,22.401041667
chic,65,61.6,2004-05-22,25,25.4921875,18.25
chic,68,61.7,2004-05-23,31.5,28.463541667,13.989583333
chic,56,47.5,2004-05-24,14,26.76879529,12.229166667
chic,59,53.6,2004-05-25,29.5,23.006783185,23.028450264
chic,57,46.2,2004-05-26,23.5,17.027513587,23.411458333
chic,64,55.2,2004-05-27,31.25,23.256680254,25.471240942
chic,53,39.4,2004-05-28,11.5,25.671875,17.072916667
chic,57,47.7,2004-05-29,27.5,25.747395833,23.182291667
chic,66,61,2004-05-30,25,30.520833333,18.380208333
chic,62,NA,2004-05-31,12.5,27.028645833,16.609375
chic,65,50.4,2004-06-01,33,26.961616848,18.375
chic,59,50.7,2004-06-02,15.8,21.719202899,18.796875
chic,59,40.7,2004-06-03,14.5,28.852015399,18.412202381
chic,58,43.7,2004-06-04,23.5,29.363564312,29.869047619
chic,61,47.6,2004-06-05,43,38.947916667,29.614583333
chic,72,58.8,2004-06-06,38,40.78125,24.15625
chic,74,64.6,2004-06-07,68,39.783854167,22.979166667
chic,83,69,2004-06-08,42,30.219316123,21.779891304
chic,73,67,2004-06-09,47.5,20.747961957,16.417613636
chic,64,60.5,2004-06-10,21,10.636322464,17.571969697
chic,73,67.2,2004-06-11,32.5,14.985219038,19.046401515
chic,71,64.7,2004-06-12,20,31.059895833,16.702083333
chic,72,64.5,2004-06-13,19,35.932291667,13.472222222
chic,75,64.1,2004-06-14,18.2,31.103929924,20.972222222
chic,71,57.4,2004-06-15,27,30.598278986,25.656060606
chic,72,65.4,2004-06-16,30,21.812160326,26.362092391
chic,72,60.4,2004-06-17,32.5,26.680480072,22.41576087
chic,71,58.1,2004-06-18,36.5,25.643229167,26.708333333
chic,56,39.7,2004-06-19,9,26.768229167,12.28125
chic,61,45.1,2004-06-20,19.8,26.604166667,22.458333333
chic,63,57.3,2004-06-21,28,13.203691123,31.8625
chic,65,49.7,2004-06-22,26.5,20.870697464,21.418560606
chic,70,54,2004-06-23,56,28.483952981,23.5625
chic,62,47.5,2004-06-24,14,21.884737319,22.839900362
chic,61,44.2,2004-06-25,22.5,19.3359375,26.375
chic,64,47.8,2004-06-26,23.2,23.135416667,21.583333333
chic,67,51.3,2004-06-27,26.5,26.0546875,23.229166667
chic,65,52.8,2004-06-28,22.5,23.104619565,23.664855072
chic,69,52.1,2004-06-29,47.5,22.667912138,26.729166667
chic,73,56.2,2004-06-30,58.5,26.417119565,33.661458333
chic,71,57,2004-07-01,54.5,37.763257576,27.87962344
chic,71,58.5,2004-07-02,41.4,40.932291667,18.505208333
chic,73,67.2,2004-07-03,38,31.786458333,17.40625
chic,76,66.6,2004-07-04,25,31.1953125,11.045138889
chic,68,60.7,2004-07-05,15.5,31.635416667,7.6041666667
chic,73,64.9,2004-07-06,32,30.913156703,19.381825828
chic,64,57.6,2004-07-07,21,14.971014493,13.536458333
chic,65,52,2004-07-08,18,28.474431818,15.697443182
chic,68,58.2,2004-07-09,33.5,26.472120098,14.822916667
chic,73,62.7,2004-07-10,24,35.705357143,13.03125
chic,74,67.3,2004-07-11,29.5,38.779761905,14.489583333
chic,78,67.4,2004-07-12,30,33.089529809,18.640625
chic,78,67.1,2004-07-13,44,26.254755435,23.698863636
chic,72,58.2,2004-07-14,28.75,32.219089674,18.125
chic,72,56.3,2004-07-15,37,25.006793478,24.601255176
chic,73,62.8,2004-07-16,52.5,28.705729167,22.958333333
chic,70,60.7,2004-07-17,17,32.40625,7.8802083333
chic,71,59,2004-07-18,20,24.91500947,11.734375
chic,71,60,2004-07-19,59.5,26.736639493,23.958333333
chic,80,67.6,2004-07-20,40.2,35.630095109,25.84375
chic,79,72.8,2004-07-21,54.5,27.032095509,26.237215909
chic,79,68.4,2004-07-22,35.5,25.112318841,18.865131579
chic,65,50.8,2004-07-23,9,26.998414855,10.161231884
chic,63,51,2004-07-24,17.5,28.166666667,9.15625
chic,67,53.2,2004-07-25,11.5,35.901041667,7.5520833333
chic,67,53.6,2004-07-26,20.4,29.444293478,21.580357143
chic,70,52.8,2004-07-27,30.5,29.46240942,31.315340909
chic,70,56.1,2004-07-28,62,28.088768116,38.317708333
chic,72,60.2,2004-07-29,42.5,33.564311594,27.454936594
chic,68,62.7,2004-07-30,51.5,22.459578804,33.963541667
chic,74,60.2,2004-07-31,29.5,28.9765625,22.21875
chic,77,62.5,2004-08-01,26,30.171875,26.359375
chic,78,67.7,2004-08-02,51.5,34.927083333,26.135416667
chic,78,67.7,2004-08-03,36,40.197844615,26.883852108
chic,70,61.4,2004-08-04,10,27.291893116,11.70933618
chic,65,51,2004-08-05,9.5,28.574048913,8.2083333333
chic,65,49.2,2004-08-06,20,19.656476449,16.786458333
chic,65,52.2,2004-08-07,25,26.609375,21.651041667
chic,70,57,2004-08-08,28.5,31.440104167,19.890625
chic,75,61.3,2004-08-09,55.5,31.480298913,17.765625
chic,64,54.7,2004-08-10,31.5,12.178894928,9.9123641304
chic,58,49,2004-08-11,29.5,11.778645833,10.807291667
chic,56,48.2,2004-08-12,17.5,13.020123106,15.928339097
chic,61,50.3,2004-08-13,20.2,16.807291667,19.661684783
chic,60,48.4,2004-08-14,14.5,19.083333333,15.197916667
chic,62,49,2004-08-15,19.5,23.78125,17.875
chic,63,51.3,2004-08-16,52.5,26.713994565,28.075892857
chic,72,62.3,2004-08-17,48,33.606678195,25.429924242
chic,70,64.4,2004-08-18,35.5,20.166440217,25.572916667
chic,64,50.9,2004-08-19,17.8,20.444067029,14.424516908
chic,66,50.7,2004-08-20,42.5,10.927083333,28
chic,63,51.2,2004-08-21,22.5,24.026041667,19.229166667
chic,65,56.2,2004-08-22,36,30.6875,20.916666667
chic,72,63.7,2004-08-23,45.5,27.467844203,18.958333333
chic,73,67.4,2004-08-24,30,15.457223732,23.75
chic,72,66.5,2004-08-25,15,12.405230978,20.527777778
chic,75,70.2,2004-08-26,31.5,21.283514493,19.215277778
chic,78,69.5,2004-08-27,36.5,22.657382246,22.550422705
chic,68,61.9,2004-08-28,6,22.546875,10.625
chic,61,53.9,2004-08-29,5,19.657738095,8.9930555556
chic,64,57.2,2004-08-30,32,14.639266304,24.213293651
chic,67,58.3,2004-08-31,32.4,19.219789608,27.467171717
chic,70,60.3,2004-09-01,47.5,25.511548913,31.686298077
chic,73,62,2004-09-02,42,33.84375,30.298557195
chic,73,64.3,2004-09-03,51.5,26.049479167,33.260416667
chic,73,63.2,2004-09-04,50.5,29.4609375,31.145833333
chic,76,66.5,2004-09-05,45,34.244791667,22.40625
chic,68,63.2,2004-09-06,30.2,29.911458333,13.052083333
chic,66,51.3,2004-09-07,16,21.286458333,15.635416667
chic,65,53.9,2004-09-08,10,23.792119565,9.6614583333
chic,64,54.5,2004-09-09,17,17.325520833,16.787878788
chic,66,54.4,2004-09-10,54,19.067708333,30.213541667
chic,70,57,2004-09-11,37,31.703125,34.473958333
chic,71,57.9,2004-09-12,42.75,40.901041667,27.973958333
chic,71,60.7,2004-09-13,48.5,32.257822793,30.426759834
chic,75,64.7,2004-09-14,46.5,31.731925231,20.566576087
chic,77,65.9,2004-09-15,59,25.99830163,19.359375
chic,66,53.6,2004-09-16,18,23.825828157,19.984375
chic,62,49.1,2004-09-17,13.5,26.628787879,17.966856061
chic,64,52.2,2004-09-18,24.2,24.630952381,23.057291667
chic,68,49.3,2004-09-19,16.5,28.267857143,18.854166667
chic,64,47.5,2004-09-20,31,26.51242236,28.529664855
chic,67,50.5,2004-09-21,61,30.207556936,38.338315217
chic,66,52.4,2004-09-22,71.5,30.686853002,39.449404762
chic,70,53.3,2004-09-23,60.5,33.017857143,39.614583333
chic,69,50.7,2004-09-24,35,23.217261905,31.166666667
chic,62,49.9,2004-09-25,15.5,20.767857143,19
chic,59,47.6,2004-09-26,18,19.142857143,20.40625
chic,61,48.2,2004-09-27,42.5,15.678830228,40.854166667
chic,59,47.1,2004-09-28,15.5,22.470496894,15.342708333
chic,54,44.9,2004-09-29,12.5,19.340838509,24.945707071
chic,54,41.2,2004-09-30,41.6,12.952380952,35.821428571
chic,62,49.2,2004-10-01,51.5,25.067640693,31.444444444
chic,48,30.9,2004-10-02,11.5,17.25,17.041666667
chic,53,32.5,2004-10-03,21.5,18.988095238,21.444444444
chic,47,30.3,2004-10-04,14,16.546807359,19.777777778
chic,46,29,2004-10-05,37.5,7.8039596273,32.1147343
chic,61,35.9,2004-10-06,41,9.5587121212,36.541666667
chic,60,41.7,2004-10-07,46.5,20.413302277,38.617753623
chic,64,61.2,2004-10-08,34,16.514880952,22.555555556
chic,57,41,2004-10-09,18.5,16.291666667,26.555555556
chic,52,42.9,2004-10-10,14.5,18.80952381,19.444444444
chic,53,43.6,2004-10-11,19,20.744047619,23.472222222
chic,51,44.4,2004-10-12,29.2,16.081521739,23.393719807
chic,58,47.8,2004-10-13,29,13.87797619,28.666666667
chic,52,46.6,2004-10-14,17,11.264880952,23.138888889
chic,49,41.1,2004-10-15,11.5,9.2735507246,17.28321256
chic,43,29.5,2004-10-16,17,17.648809524,8.25
chic,43,28.9,2004-10-17,14,14.842261905,19.319444444
chic,45,39.3,2004-10-18,18,13.346908526,22.140096618
chic,51,46.5,2004-10-19,17,11.620600414,17.584541063
chic,52,48,2004-10-20,12.5,14.285973085,18.794590643
chic,53,46.1,2004-10-21,19.5,14.970238095,20.388888889
chic,54,49.3,2004-10-22,34,10.196299172,24.833333333
chic,66,54.8,2004-10-23,21,13.476190476,15.055555556
chic,55,43.4,2004-10-24,14.2,14.4375,21.569444444
chic,57,44.9,2004-10-25,42,13.58139234,36.084541063
chic,57,52.1,2004-10-26,31,12.561853002,26.68021049
chic,58,52.1,2004-10-27,28,14.472026162,26.301767677
chic,54,52.3,2004-10-28,41.5,6.2078804348,26.347222222
chic,69,65.9,2004-10-29,36.5,10.098052536,19.333333333
chic,61,44.2,2004-10-30,18.6,17.674479167,10.138888889
chic,51,41.2,2004-10-31,14,14.3671875,12.305555556
chic,50,46.1,2004-11-01,15,10.114583333,19.172222222
chic,47,41.6,2004-11-02,9.5,9.9479166667,23.388888889
chic,49,38.1,2004-11-03,16.5,16.439311594,21.950396825
chic,46,38.8,2004-11-04,14,12.24048913,25.417862839
chic,45,27.5,2004-11-05,16,15.989583333,24.583333333
chic,54,36.7,2004-11-06,26.5,12.583333333,22.5
chic,47,27.9,2004-11-07,15,20.083333333,16.208333333
chic,39,18.9,2004-11-08,25.5,9.5842391304,33.0625
chic,45,24.3,2004-11-09,38.5,7.6911231884,29.916666667
chic,55,38.3,2004-11-10,60.5,10.661231884,32.045289855
chic,44,30.8,2004-11-11,11.5,25.114583333,13.208333333
chic,39,26.9,2004-11-12,6,25.03125,17.277173913
chic,36,26.9,2004-11-13,23,17.84375,24.375
chic,38,26.4,2004-11-14,27,7.8333333333,31.625
chic,40,33.1,2004-11-15,46.5,2.196557971,34.597222222
chic,51,47.8,2004-11-16,42,2.7463768116,25.602657005
chic,59,55.8,2004-11-17,35,2.7306547619,20.152777778
chic,55,54.3,2004-11-18,28,4.1041666667,20.347222222
chic,52,51,2004-11-19,20.5,8.6961050725,23.472222222
chic,49,42.8,2004-11-20,11.5,11.166666667,14.277777778
chic,38,29,2004-11-21,16.5,11.239583333,19.333333333
chic,42,33.2,2004-11-22,39,3.5081521739,29.274891775
chic,45,38.6,2004-11-23,24.8,7.65625,19.539855072
chic,37,30.7,2004-11-24,8,25.229166667,14.638888889
chic,27,21.1,2004-11-25,12.5,12.916666667,25.111111111
chic,37,33,2004-11-26,17.5,4.9583333333,25.208333333
chic,42,39.7,2004-11-27,8,14.652777778,16.958333333
chic,39,24.9,2004-11-28,14,13.916666667,18.854166667
chic,35,32.8,2004-11-29,17.2,3.7577341137,33.988247863
chic,36,33.4,2004-11-30,17.5,5.375,25.095410628
chic,29,23.9,2004-12-01,20.5,7.9461050725,21.958333333
chic,31,25,2004-12-02,31.5,4.1496212121,28.890873016
chic,30,21.8,2004-12-03,28,6.9166666667,27.263888889
chic,36,30.4,2004-12-04,28,7.5729166667,22.75
chic,37,34.9,2004-12-05,28.2,5.6458333333,20.152777778
chic,45,43.9,2004-12-06,23,4.0208333333,23.650362319
chic,46,43.4,2004-12-07,12,4.4293478261,20.458333333
chic,39,34.2,2004-12-08,27,7.5144927536,22.03442029
chic,44,40.2,2004-12-09,25.5,3.5,26.375
chic,41,39.5,2004-12-10,25,5.0833333333,20.125
chic,35,26.6,2004-12-11,8.6,18.166666667,15.291666667
chic,37,27.3,2004-12-12,15.5,18.643939394,10.361111111
chic,25,13,2004-12-13,20,18.635416667,15.743357488
chic,22,9.4,2004-12-14,17,10.696105072,23.875
chic,28,15.1,2004-12-15,47,6.9008152174,24.457729469
chic,36,20.4,2004-12-16,32.5,9.8958333333,21.525252525
chic,26,16.1,2004-12-17,24.333333333,6.1041666667,32.402777778
chic,28,24.5,2004-12-18,30.5,8.9166666667,18.319444444
chic,11,-4.5,2004-12-19,47,21.385416667,17.013888889
